NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Jie,19.77229941351335,1.6637550157770031,0.1360745557777228,1.38773857393835,0.0861423537655638,3.414435776857035,154
Labwor,41.344506953551985,5.889640069927009,0.0158134972133939,0.1115449263315571,0.1979228370777148,7.977053542622511,137
Bukedea,44.4517353903133,14.853340547104946,0.9176263626748178,9.15915228943802,2.3716837730471463,13.541743738604689,90
Kumi,54.032911201895494,10.567363933312697,15.559468730947328,11.57007660245438,0.9559406146610412,18.17805778466158,50
Ngora,53.86853529786523,14.55771949642481,0.878861123781861,0.8250463128253718,0.3753492213416789,12.809810988993227,97
Kyaka,51.58060394660755,7.388958902111488,5.182939212150373,1.5289127489442915,0.1663475439668212,11.818224633639042,103
Mwenge,61.06204270633111,15.509240402169326,0.3200078775536993,1.1014834426320788,0.3315948495150603,14.20539537735375,85
Lake Albert,0.0,1.749976025685659,0.94091278127324,0.1938410231043718,0.2706830742873495,0.0,163
Lake Victoria,0.0264228205467113,0.0,16.419702324940467,1.5131701830717612,0.099965210078054,3.9255688703509364,153
Dokolo,45.13238306089921,14.426825735396498,0.3603442366015213,1.8659382954394967,3.082239858273818,12.018254749572456,101
Erute,38.38598495399355,20.81771024972648,4.602374466932419,2.1909895394672247,3.753552160892012,13.854155374614521,87
Kyoga,39.90472633898098,11.52872874790814,1.0377063131446047,1.4597579174662154,0.3990003635999094,9.785737926852361,125
Lira,79.33671475966221,72.50264728293766,40.02449226421975,57.80731075258456,56.14181964650148,68.73928674695452,5
Moroto,38.40265642420516,26.98334216656216,16.490176494070266,22.99562171875131,29.349456690980336,29.480779217332692,21
Otuke,43.036156069786074,7.133241628186121,0.1804832270536866,0.0716998076541578,0.2731133610782806,8.645007062062087,132
Bamunanika,56.05681620483955,1.0808584527539653,0.5541881805159368,0.8752749165486453,5.536379782244759,10.948607530627509,111
Katikamu,56.82394502474304,31.88716272602351,0.3878476361681979,39.339887548685574,5.697082718326498,27.222989467871873,24
Nakaseke,10.209373779520249,0.502580342651448,0.3623025477350932,0.5548545279032856,0.280906958558212,1.382490307794383,159
Bukomansimbi,63.16481380175015,25.472167901850977,0.634401468412861,0.5942577015828769,0.5728257876916222,17.164598773215573,62
Bukoto,61.875875731624795,27.72559495875111,1.5332303417892286,1.5639917295217596,1.6344678409093656,18.232198944508045,49
Kalungu,57.28460251359379,31.81809911130517,0.5976131466783983,1.939782949972913,0.5421698223707203,18.040605268312095,55
Masaka,64.48196681808402,50.63525812521854,16.624875703159883,49.92632587543862,39.64371721546544,48.47446767886928,12
Bujenje,44.23949636804838,1.0098307760708227,1.2380777384490111,1.1367433310697193,0.4244395915719382,7.830835258975294,138
Bujenje (?),8.607771646351338,4.178337904261228,0.8237328470067011,0.2409633634269956,1.4612115567717288,2.3988993984632603,156
Buruli,45.416140388810774,4.431497162755725,8.643987770151355,5.874739787196455,0.7950586385388521,11.997711651303518,102
