NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Sekyere East,28.374386045844307,11.830119716974858,0.955761275574998,3.764842491508942,18.412098925691993,13.008782103366517,83
Sekyere Kumawu,11.818502861241017,7.326989128458698,0.4184708120471096,0.8826744288399866,11.721372017957735,6.193841924429603,171
Sekyere South,14.241401411465324,1.5714869214726417,0.3718316706467946,5.685529970166794,39.381598844765776,11.41294320078884,94
Suame,39.29818413524724,34.8889406541208,11.502461708211117,21.936174744261248,68.76633713169514,36.74074377582557,29
Banda,2.278472758116115,0.1455995375910091,0.042912572796494,0.1140033810648168,9.248228900220711,1.7672923719357432,235
Berekum East,13.397880123974453,5.820228398819239,0.1172322337708551,3.714965580840479,19.858665287068565,8.352504553554011,128
Berekum West,17.510755836702387,5.5070622361485375,0.2384246380341686,2.6858058301023666,12.200184213101824,7.696352565678305,140
Dormaa,10.873345383960496,0.4611071239208547,1.6399189527515032,0.1413087519146808,34.04902876404825,8.088622989716837,134
Dormaa East,21.04170667353413,4.081197381711485,0.2961936098447393,0.4579999077653124,16.004316381728163,8.08641795307617,135
Dormaa West,13.149040563780886,0.325714997819259,0.2991733525189564,0.057235588820257,29.604963779178423,7.525255712004417,143
Jaman North,17.634922027208138,6.581612906751511,0.0467023482055513,2.794526911956027,20.77401026897747,9.30492311345966,117
Jaman South,9.26114420636127,12.375515663591836,0.2135340558226227,0.2557521132435558,15.69478212531531,7.086877870356917,147
Sunyani,23.77031742785761,12.603298070039662,0.3653180082354068,1.6305126401938936,21.311952788400497,11.77361204453981,93
Sunyani West,13.569085594271147,8.193965625320182,0.2150621969114741,2.187266680771351,19.073125286328377,8.311479727650008,131
Tain,7.328581578253865,3.8802986530040786,0.3561451369185623,1.195156053590449,6.90063746230287,3.759759753676379,210
Wenchi,20.06567631840802,5.738704263699963,4.6613269381040485,2.8733468356119505,18.400181058146917,10.406563276288008,105
Atebubu-Amantin,13.55391056879256,1.3576232844390916,0.1269349200136569,4.549372098236407,25.25659956317705,8.550666473203007,126
Kintampo North,11.739520511664248,3.171711393560434,2.6643965157078093,0.3625956526828006,11.869492426056286,5.665111056189716,183
Kintampo South,18.030442845202415,5.67420891922077,1.0060963615939769,0.9179461461817114,23.27544622571561,9.218606189091998,120
Nkoranza North,12.595349144158586,0.6928472017398283,0.1995008408461309,0.5561375244970985,9.328650922608013,4.402246922269001,201
Nkoranza South,11.342651696317343,1.4948833699713502,0.0806793447602163,1.1789136092344543,29.340227649576995,7.636802085595429,141
Pru East,5.709247492216039,0.9710363912400636,0.0833208677136438,0.4955842334101725,11.530790491341584,3.2124092518649143,218
Pru West,8.525782446171343,3.663312493639253,0.1587531471569515,0.1015679550551936,13.507808968362584,4.632736153239152,196
Sene East,2.058753450335707,0.4168615235383477,0.4589120562190164,0.3515462470072411,4.708785435885178,1.2309034680977788,247
Sene West,7.835082592752469,0.0314368438136425,2.9624554802261285,0.3563861339519757,23.635482963073297,6.040870154339345,175
Techiman,31.924051293442297,25.713394925896644,0.4116233375813303,7.996400978310238,55.36719541290551,23.891140209222254,44
Techiman North,31.45734062293815,4.459498903644158,0.8487921905631586,1.1230828258285914,34.37662064132824,13.77143067825633,80
Abura-Asebu-Kwamankese,11.842197112692524,3.7292469556635255,0.6921705729085519,0.9797186768668316,20.071724450423,6.842297071498842,155
Agona East,22.001214163812467,3.5873304154900643,0.3914557856298419,1.205466503504116,26.443267873922565,10.113109143217613,107
Agona West,20.754632022537383,4.5948129537447615,0.1913945325463968,1.023625091316983,31.604026236044874,10.76204265692288,103
Ajumako-Enyan-Essiam,18.09859563675796,8.225466423023231,0.171690781630116,6.774143417895832,31.235929212185283,12.728719780077832,87
Asikuma-Odoben-Brakwa,6.19885991258833,0.5064708164347791,0.1227505112160751,0.5039656916211188,32.7057294858444,6.590983632643033,162
Assin Central,16.006581941601414,0.5350883535427743,0.2400561148115077,0.361939851776287,36.471926929492824,9.38684697591709,114
Assin North,7.42464352878936,0.5383761706382291,0.4888760115225461,0.3951790028181647,31.614627373833077,6.7525083015375005,157
Assin South,1.4725652524303074,0.4524642819706342,0.1570724060268089,0.47774679306557,11.00255949639452,2.073510029499729,229
Awutu Senya East,28.044228228046176,24.7274756551622,4.962897887554007,13.21727615920957,27.42357206794841,21.12143230833642,51
Awutu Senya West,36.1117515694264,12.11811107131187,0.8383052492620089,0.8743115044270784,24.515498727782862,14.82723254858559,72
Cape Coast,33.6146223151785,39.327802360097266,9.75792896281423,12.349028983080329,44.18546205119805,29.033914462614174,36
Effutu,33.590496713833744,36.4129660924353,0.4385894927252416,14.39998553339172,57.55597757513283,28.98281022756064,37
